SL NO.,Date,Year,Month,Month No.,Q-P1,S-P1,Price Per Product1,Q-P2,S-P2,Price Per Product2,Q-P3,S-P3,Price Per Product3,Q-P4,S-P4,Price Per Product4,Total Units Sold,Total Revenue,Quarter,Day Name,Rev/Unit,Top Product,Revenue Category,YoY Growth Flag
3535,2020-02-23,2020,Feb,2,6331,20069.27,3.17,2827,17923.18,6.34,3729,20211.18,5.42,1512,10780.56,7.13,14399,68984.19,Q1,Sunday,4.790901451,Product3,Medium,Growth Year
3536,2020-02-24,2020,Feb,2,1292,4095.64,3.17,1671,10594.14,6.34,509,2758.78,5.42,1917,13668.21,7.13,5389,31116.77,Q1,Monday,5.774126925,Product4,Low,Growth Year
3537,2020-02-25,2020,Feb,2,4015,12727.55,3.17,3424,21708.16,6.34,4469,24221.98,5.42,1327,9461.51,7.13,13235,68119.2,Q1,Tuesday,5.146898376,Product3,Medium,Growth Year
3538,2020-02-26,2020,Feb,2,4900,15533,3.17,357,2263.38,6.34,3847,20850.74,5.42,853,6081.89,7.13,9957,44729.01,Q1,Wednesday,4.492217535,Product3,Medium,Growth Year
3539,2020-02-27,2020,Feb,2,5431,17216.27,3.17,1357,8603.38,6.34,628,3403.76,5.42,1174,8370.62,7.13,8590,37594.03,Q1,Thursday,4.376487776,Product1,Low,Growth Year
3540,2020-03-01,2020,Mar,3,5057,16030.69,3.17,483,3062.22,6.34,4923,26682.66,5.42,1214,8655.82,7.13,11677,54431.39,Q1,Sunday,4.661419029,Product3,Medium,Growth Year
3541,2020-03-02,2020,Mar,3,5879,18636.43,3.17,2713,17200.42,6.34,4782,25918.44,5.42,441,3144.33,7.13,13815,64899.62,Q1,Monday,4.697764748,Product3,Medium,Growth Year
3542,2020-03-03,2020,Mar,3,2149,6812.33,3.17,2217,14055.78,6.34,1400,7588,5.42,1740,12406.2,7.13,7506,40862.31,Q1,Tuesday,5.443952838,Product2,Medium,Growth Year
3543,2020-03-04,2020,Mar,3,5435,17228.95,3.17,3334,21137.56,6.34,3866,20953.72,5.42,822,5860.86,7.13,13457,65181.09,Q1,Wednesday,4.843656833,Product2,Medium,Growth Year
3544,2020-03-05,2020,Mar,3,5942,18836.14,3.17,2524,16002.16,6.34,5800,31436,5.42,1611,11486.43,7.13,15877,77760.73,Q1,Thursday,4.897696668,Product3,High,Growth Year
3545,2020-03-06,2020,Mar,3,4756,15076.52,3.17,3370,21365.8,6.34,2475,13414.5,5.42,1131,8064.03,7.13,11732,57920.85,Q1,Friday,4.936997102,Product2,Medium,Growth Year
3546,2020-03-07,2020,Mar,3,4536,14379.12,3.17,2333,14791.22,6.34,4023,21804.66,5.42,712,5076.56,7.13,11604,56051.56,Q1,Saturday,4.830365391,Product3,Medium,Growth Year
3547,2020-03-08,2020,Mar,3,2259,7161.03,3.17,2752,17447.68,6.34,902,4888.84,5.42,1338,9539.94,7.13,7251,39037.49,Q1,Sunday,5.383738795,Product2,Low,Growth Year
3548,2020-03-09,2020,Mar,3,6834,21663.78,3.17,2615,16579.1,6.34,670,3631.4,5.42,1768,12605.84,7.13,11887,54480.12,Q1,Monday,4.583168167,Product1,Medium,Growth Year
3549,2020-03-10,2020,Mar,3,4565,14471.05,3.17,3484,22088.56,6.34,3075,16666.5,5.42,860,6131.8,7.13,11984,59357.91,Q1,Tuesday,4.953096629,Product2,Medium,Growth Year
3550,2020-03-11,2020,Mar,3,551,1746.67,3.17,1257,7969.38,6.34,990,5365.8,5.42,272,1939.36,7.13,3070,17021.21,Q1,Wednesday,5.544368078,Product2,Low,Growth Year
3551,2020-03-12,2020,Mar,3,4901,15536.17,3.17,1452,9205.68,6.34,3896,21116.32,5.42,1986,14160.18,7.13,12235,60018.35,Q1,Thursday,4.905463833,Product3,Medium,Growth Year
3552,2020-03-13,2020,Mar,3,5877,18630.09,3.17,3652,23153.68,6.34,474,2569.08,5.42,1921,13696.73,7.13,11924,58049.58,Q1,Friday,4.868297551,Product2,Medium,Growth Year
3553,2020-03-14,2020,Mar,3,6583,20868.11,3.17,3067,19444.78,6.34,4852,26297.84,5.42,1033,7365.29,7.13,15535,73976.02,Q1,Saturday,4.761893788,Product3,High,Growth Year
3554,2020-03-15,2020,Mar,3,4215,13361.55,3.17,2820,17878.8,6.34,3701,20059.42,5.42,1821,12983.73,7.13,12557,64283.5,Q1,Sunday,5.119335829,Product3,Medium,Growth Year
3555,2020-03-16,2020,Mar,3,5698,18062.66,3.17,1300,8242,6.34,5846,31685.32,5.42,1415,10088.95,7.13,14259,68078.93,Q1,Monday,4.774453328,Product3,Medium,Growth Year
3556,2020-03-17,2020,Mar,3,6546,20750.82,3.17,1356,8597.04,6.34,3042,16487.64,5.42,991,7065.83,7.13,11935,52901.33,Q1,Tuesday,4.432453289,Product1,Medium,Growth Year
3557,2020-03-18,2020,Mar,3,2397,7598.49,3.17,3264,20693.76,6.34,2155,11680.1,5.42,1376,9810.88,7.13,9192,49783.23,Q1,Wednesday,5.415930157,Product2,Medium,Growth Year
3558,2020-03-19,2020,Mar,3,6227,19739.59,3.17,3199,20281.66,6.34,3757,20362.94,5.42,1873,13354.49,7.13,15056,73738.68,Q1,Thursday,4.897627524,Product3,High,Growth Year
3559,2020-03-20,2020,Mar,3,5843,18522.31,3.17,723,4583.82,6.34,2891,15669.22,5.42,1811,12912.43,7.13,11268,51687.78,Q1,Friday,4.587129925,Product1,Medium,Growth Year
3560,2020-03-21,2020,Mar,3,5939,18826.63,3.17,3283,20814.22,6.34,1057,5728.94,5.42,1000,7130,7.13,11279,52499.79,Q1,Saturday,4.654649348,Product2,Medium,Growth Year
3561,2020-03-22,2020,Mar,3,2149,6812.33,3.17,2977,18874.18,6.34,3830,20758.6,5.42,1951,13910.63,7.13,10907,60355.74,Q1,Sunday,5.53367012,Product3,Medium,Growth Year
3562,2020-03-23,2020,Mar,3,830,2631.1,3.17,1476,9357.84,6.34,2397,12991.74,5.42,988,7044.44,7.13,5691,32025.12,Q1,Monday,5.627327359,Product3,Low,Growth Year
3563,2020-03-24,2020,Mar,3,3369,10679.73,3.17,2113,13396.42,6.34,5638,30557.96,5.42,298,2124.74,7.13,11418,56758.85,Q1,Tuesday,4.970997548,Product3,Medium,Growth Year
3564,2020-03-25,2020,Mar,3,562,1781.54,3.17,252,1597.68,6.34,2253,12211.26,5.42,1353,9646.89,7.13,4420,25237.37,Q1,Wednesday,5.709812217,Product3,Low,Growth Year
3565,2020-03-26,2020,Mar,3,2890,9161.3,3.17,1953,12382.02,6.34,3793,20558.06,5.42,387,2759.31,7.13,9023,44860.69,Q1,Thursday,4.971815361,Product3,Medium,Growth Year
3566,2020-03-27,2020,Mar,3,3482,11037.94,3.17,2856,18107.04,6.34,2013,10910.46,5.42,1166,8313.58,7.13,9517,48369.02,Q1,Friday,5.082381002,Product2,Medium,Growth Year
3567,2020-03-28,2020,Mar,3,5249,16639.33,3.17,2041,12939.94,6.34,3579,19398.18,5.42,1123,8006.99,7.13,11992,56984.44,Q1,Saturday,4.751871247,Product3,Medium,Growth Year
3568,2020-03-29,2020,Mar,3,6818,21613.06,3.17,3562,22583.08,6.34,3150,17073,5.42,492,3507.96,7.13,14022,64777.1,Q1,Sunday,4.619676223,Product2,Medium,Growth Year
3569,2020-03-30,2020,Mar,3,4073,12911.41,3.17,3135,19875.9,6.34,3761,20384.62,5.42,1381,9846.53,7.13,12350,63018.46,Q1,Monday,5.102709312,Product3,Medium,Growth Year
3570,2020-03-31,2020,Mar,3,2045,6482.65,3.17,3308,20972.72,6.34,5141,27864.22,5.42,572,4078.36,7.13,11066,59397.95,Q1,Tuesday,5.367607988,Product3,Medium,Growth Year
3571,2020-04-01,2020,Apr,4,3083,9773.11,3.17,360,2282.4,6.34,3675,19918.5,5.42,1634,11650.42,7.13,8752,43624.43,Q2,Wednesday,4.984509826,Product3,Medium,Growth Year
3572,2020-04-02,2020,Apr,4,2255,7148.35,3.17,3140,19907.6,6.34,5490,29755.8,5.42,681,4855.53,7.13,11566,61667.28,Q2,Thursday,5.331772436,Product3,Medium,Growth Year
3573,2020-04-03,2020,Apr,4,5263,16683.71,3.17,3276,20769.84,6.34,4227,22910.34,5.42,1834,13076.42,7.13,14600,73440.31,Q2,Friday,5.030158219,Product3,High,Growth Year
3574,2020-04-04,2020,Apr,4,671,2127.07,3.17,513,3252.42,6.34,5396,29246.32,5.42,655,4670.15,7.13,7235,39295.96,Q2,Saturday,5.43136973,Product3,Low,Growth Year
3575,2020-04-05,2020,Apr,4,6298,19964.66,3.17,1831,11608.54,6.34,4908,26601.36,5.42,1788,12748.44,7.13,14825,70923,Q2,Sunday,4.784013491,Product3,High,Growth Year
3576,2020-04-06,2020,Apr,4,7463,23657.71,3.17,3772,23914.48,6.34,4952,26839.84,5.42,1253,8933.89,7.13,17440,83345.92,Q2,Monday,4.779009174,Product3,High,Growth Year
3577,2020-04-07,2020,Apr,4,1427,4523.59,3.17,2026,12844.84,6.34,4561,24720.62,5.42,1087,7750.31,7.13,9101,49839.36,Q2,Tuesday,5.476250961,Product3,Medium,Growth Year
3578,2020-04-08,2020,Apr,4,1998,6333.66,3.17,2878,18246.52,6.34,5085,27560.7,5.42,1013,7222.69,7.13,10974,59363.57,Q2,Wednesday,5.409474212,Product3,Medium,Growth Year
3579,2020-04-09,2020,Apr,4,471,1493.07,3.17,2196,13922.64,6.34,3111,16861.62,5.42,1589,11329.57,7.13,7367,43606.9,Q2,Thursday,5.91922085,Product3,Medium,Growth Year
3580,2020-04-10,2020,Apr,4,7131,22605.27,3.17,837,5306.58,6.34,5763,31235.46,5.42,1900,13547,7.13,15631,72694.31,Q2,Friday,4.65064999,Product3,High,Growth Year
3581,2020-04-11,2020,Apr,4,4706,14918.02,3.17,1108,7024.72,6.34,3126,16942.92,5.42,1174,8370.62,7.13,10114,47256.28,Q2,Saturday,4.672363061,Product3,Medium,Growth Year
3582,2020-04-12,2020,Apr,4,7478,23705.26,3.17,3588,22747.92,6.34,2513,13620.46,5.42,503,3586.39,7.13,14082,63660.03,Q2,Sunday,4.520666809,Product1,Medium,Growth Year
3583,2020-04-13,2020,Apr,4,2106,6676.02,3.17,705,4469.7,6.34,389,2108.38,5.42,1826,13019.38,7.13,5026,26273.48,Q2,Monday,5.227512933,Product4,Low,Growth Year
3584,2020-04-14,2020,Apr,4,1420,4501.4,3.17,3558,22557.72,6.34,2410,13062.2,5.42,1412,10067.56,7.13,8800,50188.88,Q2,Tuesday,5.703281818,Product2,Medium,Growth Year
3585,2020-04-15,2020,Apr,4,6254,19825.18,3.17,1698,10765.32,6.34,2974,16119.08,5.42,1881,13411.53,7.13,12807,60121.11,Q2,Wednesday,4.694394472,Product1,Medium,Growth Year
3586,2020-04-16,2020,Apr,4,5922,18772.74,3.17,652,4133.68,6.34,3304,17907.68,5.42,892,6359.96,7.13,10770,47174.06,Q2,Thursday,4.380135562,Product1,Medium,Growth Year
3587,2020-04-17,2020,Apr,4,361,1144.37,3.17,1444,9154.96,6.34,4276,23175.92,5.42,1555,11087.15,7.13,7636,44562.4,Q2,Friday,5.835830278,Product3,Medium,Growth Year
3588,2020-04-18,2020,Apr,4,1368,4336.56,3.17,1388,8799.92,6.34,3156,17105.52,5.42,1366,9739.58,7.13,7278,39981.58,Q2,Saturday,5.493484474,Product3,Low,Growth Year
3589,2020-04-19,2020,Apr,4,4458,14131.86,3.17,1465,9288.1,6.34,3442,18655.64,5.42,674,4805.62,7.13,10039,46881.22,Q2,Sunday,4.669909354,Product3,Medium,Growth Year
3590,2020-04-20,2020,Apr,4,7402,23464.34,3.17,409,2593.06,6.34,5613,30422.46,5.42,844,6017.72,7.13,14268,62497.58,Q2,Monday,4.380262125,Product3,Medium,Growth Year
3591,2020-04-21,2020,Apr,4,4245,13456.65,3.17,1637,10378.58,6.34,2674,14493.08,5.42,807,5753.91,7.13,9363,44082.22,Q2,Tuesday,4.708129873,Product3,Medium,Growth Year
3592,2020-04-22,2020,Apr,4,3403,10787.51,3.17,846,5363.64,6.34,4319,23408.98,5.42,1598,11393.74,7.13,10166,50953.87,Q2,Wednesday,5.012184733,Product3,Medium,Growth Year
3593,2020-04-23,2020,Apr,4,4645,14724.65,3.17,3174,20123.16,6.34,3706,20086.52,5.42,415,2958.95,7.13,11940,57893.28,Q2,Thursday,4.848683417,Product2,Medium,Growth Year
3594,2020-04-24,2020,Apr,4,4015,12727.55,3.17,3412,21632.08,6.34,1557,8438.94,5.42,1875,13368.75,7.13,10859,56167.32,Q2,Friday,5.172421033,Product2,Medium,Growth Year
3595,2020-04-25,2020,Apr,4,3137,9944.29,3.17,2329,14765.86,6.34,4849,26281.58,5.42,564,4021.32,7.13,10879,55013.05,Q2,Saturday,5.056811288,Product3,Medium,Growth Year
3596,2020-04-26,2020,Apr,4,7282,23083.94,3.17,1620,10270.8,6.34,4748,25734.16,5.42,1109,7907.17,7.13,14759,66996.07,Q2,Sunday,4.539336676,Product3,Medium,Growth Year
3597,2020-04-27,2020,Apr,4,3535,11205.95,3.17,637,4038.58,6.34,1523,8254.66,5.42,494,3522.22,7.13,6189,27021.41,Q2,Monday,4.366038132,Product1,Low,Growth Year
3598,2020-04-28,2020,Apr,4,2801,8879.17,3.17,3690,23394.6,6.34,2208,11967.36,5.42,1588,11322.44,7.13,10287,55563.57,Q2,Tuesday,5.401338583,Product2,Medium,Growth Year
3599,2020-04-29,2020,Apr,4,2095,6641.15,3.17,2268,14379.12,6.34,2496,13528.32,5.42,1614,11507.82,7.13,8473,46056.41,Q2,Wednesday,5.435667414,Product2,Medium,Growth Year
3600,2020-04-30,2020,Apr,4,507,1607.19,3.17,1577,9998.18,6.34,5922,32097.24,5.42,1640,11693.2,7.13,9646,55395.81,Q2,Thursday,5.742878914,Product3,Medium,Growth Year
3601,2020-05-01,2020,May,5,579,1835.43,3.17,992,6289.28,6.34,4381,23745.02,5.42,1318,9397.34,7.13,7270,41267.07,Q2,Friday,5.676350757,Product3,Medium,Growth Year
3602,2020-05-02,2020,May,5,5498,17428.66,3.17,3216,20389.44,6.34,4058,21994.36,5.42,1568,11179.84,7.13,14340,70992.3,Q2,Saturday,4.950648536,Product3,High,Growth Year
3603,2020-05-03,2020,May,5,6344,20110.48,3.17,550,3487,6.34,3151,17078.42,5.42,679,4841.27,7.13,10724,45517.17,Q2,Sunday,4.244420925,Product1,Medium,Growth Year
3604,2020-05-04,2020,May,5,4699,14895.83,3.17,700,4438,6.34,2335,12655.7,5.42,544,3878.72,7.13,8278,35868.25,Q2,Monday,4.33296086,Product1,Low,Growth Year
3605,2020-05-05,2020,May,5,1034,3277.78,3.17,1321,8375.14,6.34,1440,7804.8,5.42,1865,13297.45,7.13,5660,32755.17,Q2,Tuesday,5.787132509,Product4,Low,Growth Year
3606,2020-05-06,2020,May,5,5082,16109.94,3.17,571,3620.14,6.34,5740,31110.8,5.42,1320,9411.6,7.13,12713,60252.48,Q2,Wednesday,4.73943837,Product3,Medium,Growth Year
3607,2020-05-07,2020,May,5,6505,20620.85,3.17,1204,7633.36,6.34,543,2943.06,5.42,993,7080.09,7.13,9245,38277.36,Q2,Thursday,4.14033099,Product1,Low,Growth Year
3608,2020-05-08,2020,May,5,6307,19993.19,3.17,720,4564.8,6.34,4512,24455.04,5.42,714,5090.82,7.13,12253,54103.85,Q2,Friday,4.415559455,Product3,Medium,Growth Year
3609,2020-05-09,2020,May,5,270,855.9,3.17,1084,6872.56,6.34,5517,29902.14,5.42,1139,8121.07,7.13,8010,45751.67,Q2,Saturday,5.711818976,Product3,Medium,Growth Year
3610,2020-05-10,2020,May,5,3719,11789.23,3.17,2498,15837.32,6.34,1328,7197.76,5.42,1852,13204.76,7.13,9397,48029.07,Q2,Sunday,5.111106736,Product2,Medium,Growth Year
3611,2020-05-11,2020,May,5,7152,22671.84,3.17,2351,14905.34,6.34,5906,32010.52,5.42,969,6908.97,7.13,16378,76496.67,Q2,Monday,4.670696666,Product3,High,Growth Year
3612,2020-05-12,2020,May,5,2432,7709.44,3.17,1374,8711.16,6.34,485,2628.7,5.42,1237,8819.81,7.13,5528,27869.11,Q2,Tuesday,5.041445369,Product4,Low,Growth Year
3613,2020-05-13,2020,May,5,723,2291.91,3.17,606,3842.04,6.34,1507,8167.94,5.42,619,4413.47,7.13,3455,18715.36,Q2,Wednesday,5.416891462,Product3,Low,Growth Year
3614,2020-05-14,2020,May,5,7232,22925.44,3.17,3967,25150.78,6.34,3646,19761.32,5.42,288,2053.44,7.13,15133,69890.98,Q2,Thursday,4.618448424,Product2,Medium,Growth Year
3615,2020-05-15,2020,May,5,5437,17235.29,3.17,1937,12280.58,6.34,2857,15484.94,5.42,1432,10210.16,7.13,11663,55210.97,Q2,Friday,4.733856641,Product1,Medium,Growth Year
3616,2020-05-16,2020,May,5,639,2025.63,3.17,1059,6714.06,6.34,4478,24270.76,5.42,1029,7336.77,7.13,7205,40347.22,Q2,Saturday,5.599891742,Product3,Medium,Growth Year
3617,2020-05-17,2020,May,5,6128,19425.76,3.17,2990,18956.6,6.34,1130,6124.6,5.42,1087,7750.31,7.13,11335,52257.27,Q2,Sunday,4.610257609,Product1,Medium,Growth Year
3618,2020-05-18,2020,May,5,3964,12565.88,3.17,749,4748.66,6.34,5617,30444.14,5.42,485,3458.05,7.13,10815,51216.73,Q2,Monday,4.735712436,Product3,Medium,Growth Year
3619,2020-05-19,2020,May,5,4445,14090.65,3.17,2541,16109.94,6.34,5268,28552.56,5.42,431,3073.03,7.13,12685,61826.18,Q2,Tuesday,4.873959795,Product3,Medium,Growth Year
3620,2020-05-20,2020,May,5,1118,3544.06,3.17,3278,20782.52,6.34,2032,11013.44,5.42,1187,8463.31,7.13,7615,43803.33,Q2,Wednesday,5.752242942,Product2,Medium,Growth Year
3621,2020-05-21,2020,May,5,1535,4865.95,3.17,1980,12553.2,6.34,5919,32080.98,5.42,1843,13140.59,7.13,11277,62640.72,Q2,Thursday,5.554732642,Product3,Medium,Growth Year
3622,2020-05-22,2020,May,5,2941,9322.97,3.17,3361,21308.74,6.34,597,3235.74,5.42,1785,12727.05,7.13,8684,46594.5,Q2,Friday,5.365557347,Product2,Medium,Growth Year
3623,2020-05-23,2020,May,5,559,1772.03,3.17,1204,7633.36,6.34,2591,14043.22,5.42,947,6752.11,7.13,5301,30200.72,Q2,Saturday,5.697174118,Product3,Low,Growth Year
3624,2020-05-24,2020,May,5,6802,21562.34,3.17,1033,6549.22,6.34,3736,20249.12,5.42,763,5440.19,7.13,12334,53800.87,Q2,Sunday,4.361996919,Product1,Medium,Growth Year
3625,2020-05-25,2020,May,5,6869,21774.73,3.17,2254,14290.36,6.34,354,1918.68,5.42,1311,9347.43,7.13,10788,47331.2,Q2,Monday,4.3873934,Product1,Medium,Growth Year
3626,2020-05-26,2020,May,5,274,868.58,3.17,1328,8419.52,6.34,3849,20861.58,5.42,1989,14181.57,7.13,7440,44331.25,Q2,Tuesday,5.958501344,Product3,Medium,Growth Year
3627,2020-05-27,2020,May,5,2453,7776.01,3.17,1709,10835.06,6.34,5725,31029.5,5.42,1773,12641.49,7.13,11660,62282.06,Q2,Wednesday,5.34151458,Product3,Medium,Growth Year
3628,2020-05-28,2020,May,5,3095,9811.15,3.17,3337,21156.58,6.34,1124,6092.08,5.42,1094,7800.22,7.13,8650,44860.03,Q2,Thursday,5.186130636,Product2,Medium,Growth Year
3629,2020-05-29,2020,May,5,4998,15843.66,3.17,878,5566.52,6.34,3286,17810.12,5.42,1329,9475.77,7.13,10491,48696.07,Q2,Friday,4.641699552,Product3,Medium,Growth Year
3630,2020-05-30,2020,May,5,636,2016.12,3.17,812,5148.08,6.34,5787,31365.54,5.42,1930,13760.9,7.13,9165,52290.64,Q2,Saturday,5.705470813,Product3,Medium,Growth Year
3631,2020-05-31,2020,May,5,7869,24944.73,3.17,279,1768.86,6.34,1365,7398.3,5.42,1404,10010.52,7.13,10917,44122.41,Q2,Sunday,4.041624073,Product1,Medium,Growth Year
3632,2020-06-01,2020,Jun,6,898,2846.66,3.17,2300,14582,6.34,2217,12016.14,5.42,1852,13204.76,7.13,7267,42649.56,Q2,Monday,5.868936287,Product2,Medium,Growth Year
3633,2020-06-02,2020,Jun,6,7117,22560.89,3.17,1020,6466.8,6.34,2043,11073.06,5.42,1372,9782.36,7.13,11552,49883.11,Q2,Tuesday,4.318136253,Product1,Medium,Growth Year
3634,2020-06-03,2020,Jun,6,5631,17850.27,3.17,2505,15881.7,6.34,4146,22471.32,5.42,1764,12577.32,7.13,14046,68780.61,Q2,Wednesday,4.896811192,Product3,Medium,Growth Year
3635,2020-06-04,2020,Jun,6,6871,21781.07,3.17,2159,13688.06,6.34,5246,28433.32,5.42,851,6067.63,7.13,15127,69970.08,Q2,Thursday,4.625509354,Product3,Medium,Growth Year
3636,2020-06-05,2020,Jun,6,6182,19596.94,3.17,411,2605.74,6.34,900,4878,5.42,813,5796.69,7.13,8306,32877.37,Q2,Friday,3.958267517,Product1,Low,Growth Year
3637,2020-06-06,2020,Jun,6,7236,22938.12,3.17,3753,23794.02,6.34,825,4471.5,5.42,941,6709.33,7.13,12755,57912.97,Q2,Saturday,4.540413171,Product2,Medium,Growth Year
3638,2020-06-07,2020,Jun,6,3588,11373.96,3.17,561,3556.74,6.34,5425,29403.5,5.42,1013,7222.69,7.13,10587,51556.89,Q2,Sunday,4.86982998,Product3,Medium,Growth Year
3639,2020-06-08,2020,Jun,6,6745,21381.65,3.17,3781,23971.54,6.34,359,1945.78,5.42,760,5418.8,7.13,11645,52717.77,Q2,Monday,4.527073422,Product2,Medium,Growth Year
3640,2020-06-09,2020,Jun,6,6072,19248.24,3.17,3920,24852.8,6.34,4722,25593.24,5.42,1517,10816.21,7.13,16231,80510.49,Q2,Tuesday,4.960291418,Product3,High,Growth Year
3641,2020-06-10,2020,Jun,6,2335,7401.95,3.17,2035,12901.9,6.34,3490,18915.8,5.42,1459,10402.67,7.13,9319,49622.32,Q2,Wednesday,5.324854598,Product3,Medium,Growth Year
3642,2020-06-11,2020,Jun,6,2590,8210.3,3.17,2344,14860.96,6.34,3338,18091.96,5.42,1697,12099.61,7.13,9969,53262.83,Q2,Thursday,5.342845822,Product3,Medium,Growth Year
3643,2020-06-12,2020,Jun,6,1270,4025.9,3.17,3585,22728.9,6.34,4562,24726.04,5.42,899,6409.87,7.13,10316,57890.71,Q2,Friday,5.611740016,Product3,Medium,Growth Year
3644,2020-06-13,2020,Jun,6,385,1220.45,3.17,2601,16490.34,6.34,2794,15143.48,5.42,1475,10516.75,7.13,7255,43371.02,Q2,Saturday,5.978086837,Product2,Medium,Growth Year
3645,2020-06-14,2020,Jun,6,6035,19130.95,3.17,1017,6447.78,6.34,5160,27967.2,5.42,941,6709.33,7.13,13153,60255.26,Q2,Sunday,4.581103931,Product3,Medium,Growth Year
3646,2020-06-15,2020,Jun,6,5326,16883.42,3.17,2046,12971.64,6.34,3202,17354.84,5.42,858,6117.54,7.13,11432,53327.44,Q2,Monday,4.664751575,Product3,Medium,Growth Year
3647,2020-06-16,2020,Jun,6,7207,22846.19,3.17,2186,13859.24,6.34,4524,24520.08,5.42,1452,10352.76,7.13,15369,71578.27,Q2,Tuesday,4.657314724,Product3,High,Growth Year
3648,2020-06-17,2020,Jun,6,7923,25115.91,3.17,1589,10074.26,6.34,5022,27219.24,5.42,1160,8270.8,7.13,15694,70680.21,Q2,Wednesday,4.503645342,Product3,High,Growth Year
3649,2020-06-18,2020,Jun,6,628,1990.76,3.17,2018,12794.12,6.34,4204,22785.68,5.42,479,3415.27,7.13,7329,40985.83,Q2,Thursday,5.592281348,Product3,Medium,Growth Year
3650,2020-06-19,2020,Jun,6,6505,20620.85,3.17,2674,16953.16,6.34,5317,28818.14,5.42,578,4121.14,7.13,15074,70513.29,Q2,Friday,4.67780881,Product3,High,Growth Year
3651,2020-06-20,2020,Jun,6,2505,7940.85,3.17,1090,6910.6,6.34,359,1945.78,5.42,1231,8777.03,7.13,5185,25574.26,Q2,Saturday,4.93235487,Product4,Low,Growth Year
3652,2020-06-21,2020,Jun,6,5924,18779.08,3.17,2278,14442.52,6.34,5172,28032.24,5.42,1319,9404.47,7.13,14693,70658.31,Q2,Sunday,4.808977745,Product3,High,Growth Year
3653,2020-06-22,2020,Jun,6,1421,4504.57,3.17,3568,22621.12,6.34,4397,23831.74,5.42,665,4741.45,7.13,10051,55698.88,Q2,Monday,5.541625709,Product3,Medium,Growth Year
3654,2020-06-23,2020,Jun,6,5767,18281.39,3.17,1968,12477.12,6.34,4435,24037.7,5.42,1050,7486.5,7.13,13220,62282.71,Q2,Tuesday,4.711248865,Product3,Medium,Growth Year
3655,2020-06-24,2020,Jun,6,4881,15472.77,3.17,708,4488.72,6.34,2967,16081.14,5.42,1401,9989.13,7.13,9957,46031.76,Q2,Wednesday,4.623055137,Product3,Medium,Growth Year
3656,2020-06-25,2020,Jun,6,1545,4897.65,3.17,1665,10556.1,6.34,1433,7766.86,5.42,1600,11408,7.13,6243,34628.61,Q2,Thursday,5.546790005,Product4,Low,Growth Year
3657,2020-06-26,2020,Jun,6,7321,23207.57,3.17,2166,13732.44,6.34,5225,28319.5,5.42,593,4228.09,7.13,15305,69487.6,Q2,Friday,4.540189481,Product3,Medium,Growth Year
3658,2020-06-27,2020,Jun,6,652,2066.84,3.17,3539,22437.26,6.34,1532,8303.44,5.42,1818,12962.34,7.13,7541,45769.88,Q2,Saturday,6.069470892,Product2,Medium,Growth Year
3659,2020-06-28,2020,Jun,6,6251,19815.67,3.17,3113,19736.42,6.34,912,4943.04,5.42,1009,7194.17,7.13,11285,51689.3,Q2,Sunday,4.580354453,Product1,Medium,Growth Year
3660,2020-06-29,2020,Jun,6,4987,15808.79,3.17,689,4368.26,6.34,3240,17560.8,5.42,881,6281.53,7.13,9797,44019.38,Q2,Monday,4.493148923,Product3,Medium,Growth Year
3661,2020-06-30,2020,Jun,6,5955,18877.35,3.17,2477,15704.18,6.34,1287,6975.54,5.42,839,5982.07,7.13,10558,47539.14,Q2,Tuesday,4.502665278,Product1,Medium,Growth Year
3662,2020-07-01,2020,Jul,7,7042,22323.14,3.17,2218,14062.12,6.34,5075,27506.5,5.42,1747,12456.11,7.13,16082,76347.87,Q3,Wednesday,4.747411392,Product3,High,Growth Year
3663,2020-07-02,2020,Jul,7,6755,21413.35,3.17,2313,14664.42,6.34,402,2178.84,5.42,1306,9311.78,7.13,10776,47568.39,Q3,Thursday,4.414290089,Product1,Medium,Growth Year
3664,2020-07-03,2020,Jul,7,5274,16718.58,3.17,2196,13922.64,6.34,5300,28726,5.42,464,3308.32,7.13,13234,62675.54,Q3,Friday,4.735948315,Product3,Medium,Growth Year
3665,2020-07-04,2020,Jul,7,2838,8996.46,3.17,3126,19818.84,6.34,3597,19495.74,5.42,1855,13226.15,7.13,11416,61537.19,Q3,Saturday,5.390433602,Product2,Medium,Growth Year
3666,2020-07-05,2020,Jul,7,1112,3525.04,3.17,3982,25245.88,6.34,2041,11062.22,5.42,1649,11757.37,7.13,8784,51590.51,Q3,Sunday,5.873236566,Product2,Medium,Growth Year
3667,2020-07-06,2020,Jul,7,931,2951.27,3.17,1602,10156.68,6.34,3894,21105.48,5.42,534,3807.42,7.13,6961,38020.85,Q3,Monday,5.461981037,Product3,Low,Growth Year
3668,2020-07-07,2020,Jul,7,1619,5132.23,3.17,984,6238.56,6.34,2569,13923.98,5.42,509,3629.17,7.13,5681,28923.94,Q3,Tuesday,5.091346594,Product3,Low,Growth Year
3669,2020-07-08,2020,Jul,7,4730,14994.1,3.17,3567,22614.78,6.34,1660,8997.2,5.42,468,3336.84,7.13,10425,49942.92,Q3,Wednesday,4.79068777,Product2,Medium,Growth Year
